36605: ITL 611C Intermediate Italian: Olson, Antonella
36600: ITL 611C Intermediate Italian: Fanelli, Vanessa
36595: ITL 611C Intermediate Italian: Rossi, Valerio
36590: ITL 611C Intermediate Italian: Gilbert, Dylan
36580: ITL 601C Beginning Italian: Luongo, Silvia
36575: ITL 601C Beginning Italian: Avalle, Arianna
36570: ITL 601C Beginning Italian: Passaseo, Francesca
36565: ITL 601C Beginning Italian: Pisano, Claudia
36620: ITL 330L Introduction to Italian Linguistics: Russi, Cinzia
36615: ITL 325C Italian Through Cinema: Luongo, Silvia
36610: ITL 320 Advanced Italian: McGuire, Valerie
44570: ILA 388 Topics in Iberian and Latin American Literatures and Cultures: Portuguese: Roncador, Sonia
44565: ILA 387 Topics in Iberian and Latin American Literatures and Cultures: Spanish: Perez Perez, Jorge
44559: ILA 387 Topics in Iberian and Latin American Literatures and Cultures: Spanish: Lindstrom, Naomi
44555: ILA 387 Topics in Iberian and Latin American Literatures and Cultures: Spanish: McDonough, Kelly
44550: ILA 386 Topics in Iberian and Latin American Linguistics: Nagle, Charles
44545: ILA 386 Topics in Iberian and Latin American Linguistics: Sessarego, Sandro
28180: I   379C Capstone: Bautista, John Robert
28145: I   372 Career Success in the Digital Organization: Booth, Kayla
28139: I   320U Topics in User Experience Design: Arif, Ahmer
28135: I   320U Topics in User Experience Design: Kramer, Daniel
28134: I   320U Topics in User Experience Design: Neumann, John
28130: I   320M Topics in Health Informatics: Bautista, John Robert
28124: I   320J Topics in Social Justice Informatics: Arif, Ahmer
28120: I   320D Topics in Human-Centered Data Science: Howison, James
28114: I   320D Topics in Human-Centered Data Science: Mishra, Abhijit
28105: I   310U Introduction to User Experience Design: Huff, Earl
28100: I   310S Introduction to Social Informatics: Slota, Stephen
28095: I   310M Introduction to Health Informatics: Bautista, John Robert
28090: I   310J Introduction to Social Justice Informatics: Smith, Angela
28085: I   310D Introduction to Human-Centered Data Science: Mishra, Abhijit
28080: I   310C Introduction to Cultural Heritage Informatics: Gursoy, Ayse
28075: I   306 Statistics for Informatics: McQuaid, Michael
28074: I   305 Research Methods for Informatics: Booth, Kayla
28070: I   304 Programming for Informatics: Hauser, Elliott
28065: I   304 Programming for Informatics: Hauser, Elliott
28060: I   303 Ethical Foundations for Informatics: Fleischmann, Kenneth
28040: I   302 Academic Success in the Digital University: Davis, Nathan
28025: I   301 Introduction to Informatics: Slota, Stephen
28055: I 303 Ethical Foundations for Informatics: Fleischmann, Kenneth
28050: I 303 Ethical Foundations for Informatics: Fleischmann, Kenneth
28045: I 303 Ethical Foundations for Informatics: Fleischmann, Kenneth
28035: I 301 Introduction to Informatics: Slota, Stephen
28030: I 301 Introduction to Informatics: Slota, Stephen
21840: ITD 380 Design Thinking: Pratt, Elizabeth
21830: ITD 375 Capstone in Integrated Design: Higginbotham, DiMitri
21822: ITD 310 Topics in Integrated Design: Higginbotham, DiMitri
21810: ITD 301D Introduction to Design Thinking: Freach, Jon
21805: ITD 301D Introduction to Design Thinking: Howard, James
21800: ITD 301D Introduction to Design Thinking: Aljets, Myan
21795: ITD 301D Introduction to Design Thinking: Higginbotham, DiMitri
21829: ITD 150 Advanced Topics in Integrated Design: Meersman, Joe
21828: ITD 150 Advanced Topics in Integrated Design: Mcdonald, Kevin
21827: ITD 150 Advanced Topics in Integrated Design: Garmon, Gray
21826: ITD 150 Advanced Topics in Integrated Design: Culp, Jared
21818: ITD 111 Intro to Design for Artificial Intelligence: Agarwal, Abhay
21824: ITD 110T Topics in Innovative Design: Riddell, Elizabeth
21823: ITD 110T Topics in Innovative Design: Riddell, Elizabeth
21819: ITD 106 Presentation and Improvisational Skills in Design Thinking: Stott, Shannon
21815: ITD 102 Sketching for Thinking and Communication: Meersman, Joe
21794: ITD 101 Introduction to Integrated Design: Garmon, Gray
08955: J   660F Internship: Bridges, John
09085: J   395 Reporting Texas: West, Katharine
09000: J   363V Visual Capstone: Vallbona, Rima
08995: J   363Q Capstone in Podcasting: Quigley, Robert
08990: J   363M Capstone in Application Development: Linwood, Jeffrey
08985: J   363K News Documentaries: Dawson, Katherine
08980: J   363D Digital Innovations Capstone: McDonald, Christian
08979: J   363C Broadcast Capstone: West, Katharine
08968: J   361F Reporting Texas: McElroy, Kathleen
08950: J   360F Internship: Bridges, John
08945: J   359S Topics in Current Journalistic Issues: Varma, Anita
08939: J   355F Living in the Information Age: Johnson, Thomas
08935: J   354F Journalism and Press Freedom in Latin America: Alves, Rosental
08934: J   352F Ethics in Journalism: Varma, Anita
08930: J   351T Technology and Culture: Strover, Sharon
08929: J   351P Social Media, Propaganda, and Elections: Woolley, Samuel
08924: J   350F Media Law: Ryfe, David
08915: J   349N News Media and Politics: Johnson, Thomas
08910: J   349L News Literacy for a Digital Age: Poindexter, Paula
08905: J   348N Leadership in News Organizations: Cutbirth, Joe
08895: J   347G Cultural Survey of Photography: De Cesare, Donna
08894: J   346G Domestic Issues and Global Perspective: Chyi, Hsiang
08880: J   341F Understanding African Americans and the Media: Poindexter, Paula
08879: J   339T Topics in Specialized Journalistic Skills: Quigley, Robert
08870: J   337M Feature Writing: Dawson, Diana
08860: J   336M Music Journalism: Hernandez, Raoul
08855: J   336J Lifestyle Journalism: Coleman, Renita
08850: J   336F Social Media Journalism: Chen, Gina
08845: J   336D Graphic Design for Print and Online: Quarterman, Charles
08840: J   335F Magazine Writing and Production: Hernandez, Raoul
08835: J   334P Podcast Production: Psencik, Katey
08830: J   334I Immersive Sound Design: Dawson, Katherine
08825: J   333G Advanced Visual Journalism: Photo: Thompson, Raymond
08820: J   331N Digital Production and Analytics: Chyi, Hsiang
08805: J   330M True Crime Podcasts: Quigley, Robert
08800: J   330G Creative Nonfiction for Magazines and Books: Dawson, Katherine
08795: J   330C Television Reporting: West, Katharine
08790: J   327D Reporting With Data: McDonald, Christian
08785: J   327D Reporting With Data: McDonald, Christian
08780: J   326F Reporting Sports: Golden, Cedric
08770: J   322J Reporting Social Justice: Rodriguez, Maggie
08745: J   313P Multimedia News Reporting: Butters, Andrew
08740: J   313P Multimedia News Reporting: Pearson, Michael
08685: J   308S Introduction to Media Studies: Cui, Zhe
08680: J   308N Computer Concepts and Internet Technologies: Murthy, Dhiraj
08679: J   305 Sustainability and the News: Schwartz, John
08675: J   304F The Journalist Voice: Robbins, Kevin
08665: J   302F Digital Storytelling Basics: Quigley, Robert
08640: J   301F Fundamental Issues in Journalism: McElroy, Kathleen
08900: J 348G The Business of Sports Media: Pannes, Mark
08765: J 317 Journalism Practices: Hernandez, Raoul
08760: J 317 Journalism Practices: Bell, Tamara
08755: J 317 Journalism Practices: Butters, Andrew
08750: J 317 Journalism Practices: Rubin, Emily
08730: J 311F Reporting: Images: West, Kelly
08725: J 311F Reporting: Images: Burke, Christina
08720: J 311F Reporting: Images: Wehling, Jason
08715: J 311F Reporting: Images: Wehling, Jason
08710: J 311F Reporting: Images: Thompson, Raymond
08705: J 310F Reporting: Words: Quigley, Emily
08700: J 310F Reporting: Words: Dawson, Diana
08695: J 310F Reporting: Words: Schwartz, John
08690: J 310F Reporting: Words: Pearson, Michael
08670: J 302F Digital Storytelling Basics: Quigley, Robert
08660: J 302F Digital Storytelling Basics: Quigley, Robert
08655: J 302F Digital Storytelling Basics: Quigley, Robert
08650: J 302F Digital Storytelling Basics: Quigley, Robert
08645: J 302F Digital Storytelling Basics: Quigley, Robert
39330: J S 364 Introduction to the Holocaust: Lichtenstein, Tatjana
39329: J S 364 Topics in the Middle East: History: Agbaria, Ahmad
39325: J S 363 Biblical Prophecy: Pat-El, Na'ama
39320: J S 363 Divine Persuasion in Biblical Times and Place: Charney, Davida
39315: J S 311E Comparative Religious Ethics: Schofer, Jonathan
39310: J S 311 Judaism, Christianity, and Islam: An Introduction: Leach, Nathan
39305: J S 304N Jewish Civilization: 1492 to the Present: Pickette, Samantha
33200: JPN 611D Intermediate Japanese: Yanagisawa, Shohko
33195: JPN 611D Intermediate Japanese: Yanagisawa, Shohko
33190: JPN 610D Japanese II: Duffey, Kaori
33185: JPN 610D Japanese II: Duffey, Kaori
33180: JPN 610D Japanese II: Cooke, Chikako
33175: JPN 610D Japanese II: Cooke, Chikako
33170: JPN 610D Japanese II: Hatanaka, Junko
33165: JPN 610D Japanese II: Hatanaka, Junko
33164: JPN 601D Japanese I: Aida, Yukie
33160: JPN 601D Japanese I: Tanaka, Midori
33155: JPN 601D Japanese I: Suto, Saori
33150: JPN 601D Japanese I: Suto, Saori
33145: JPN 601D Japanese I: Aida, Yukie
33140: JPN 601D Japanese I: Aida, Yukie
33245: JPN 330 Practical Readings in Advanced Japanese: Yanagisawa, Shohko
33240: JPN 327 Advanced Reading and Writing of Kanji Characters: Tanaka, Midori
33235: JPN 325K Advanced Conversation I: Suto, Saori
33230: JPN 320L Readings in Modern Japanese II: Cooke, Chikako
33225: JPN 320K Readings in Modern Japanese I: Suito, Naoko
33215: JPN 317C Japanese Grammar, Composition, and Conversation: Suito, Naoko
33210: JPN 317C Japanese Grammar, Composition, and Conversation: Suito, Naoko
33205: JPN 317C Japanese Grammar, Composition, and Conversation: Duffey, Kaori
12625: KIN 627F Internship in Medical Fitness: Monaco, Jeff
12620: KIN 627F Internship in Health Fitness: Monaco, Jeff
12589: KIN 425K Physiology of Exercise: Tanaka, Hirofumi
12585: KIN 425K Physiology of Exercise: Tanaka, Hirofumi
12580: KIN 425K Physiology of Exercise: Tanaka, Hirofumi
12575: KIN 425K Physiology of Exercise: Tanaka, Hirofumi
12570: KIN 425K Physiology of Exercise: Tanaka, Hirofumi
12565: KIN 425K Physiology of Exercise: Tanaka, Hirofumi
12560: KIN 425K Physiology of Exercise: Tanaka, Hirofumi
12555: KIN 424K Applied Human Anatomy: Griffin, Lisa
12550: KIN 424K Applied Human Anatomy: Griffin, Lisa
12545: KIN 424K Applied Human Anatomy: Griffin, Lisa
12540: KIN 424K Applied Human Anatomy: Griffin, Lisa
12535: KIN 424K Applied Human Anatomy: Griffin, Lisa
12530: KIN 424K Applied Human Anatomy: Griffin, Lisa
12990: KIN 395 Ethics in Sport: Shaw, Aquasia
12945: KIN 395 Biomechanics of Sport: Siddicky, Safeer
12940: KIN 395 Advanced Topical Studies: Freedberg, Mike
12930: KIN 395 Advanced Topical Studies: Kaur, Jasdeep
12910: KIN 362 Coaching Theory and Principles II: Hatfield, Katelyn
12905: KIN 361 Coaching Theory and Principles I: Hatfield, Katelyn
12900: KIN 360 Programming for People with Disabilities: Hatfield, Katelyn
12895: KIN 357 Strategic Management of Sport Organizations: Bowers, Matthew
12890: KIN 357 Strategic Management of Sport Organizations: Bowers, Matthew
12885: KIN 356 Revenue and Budgeting in Sport: Sparvero, Emily
12880: KIN 355 Media and Public Relations in Sport: Shaw, Aquasia
12875: KIN 354 Sport and Event Marketing: Sparvero, Emily
12870: KIN 353 Sport Law: Hunt, Thomas
12865: KIN 352K History of Physical Culture: Shurley, Jason
12860: KIN 352K Research Methods in Exercise Science: Lalande, Sophie
12855: KIN 352K Race and Sport in African American Life: Kelly, Darren
12850: KIN 352K Sport, Fitness, and Mass Media: Shaw, Aquasia
12820: KIN 350 Sociological Aspects of Sport and Physical Activity: Shaw, Aquasia
12815: KIN 349 History of Sport and Physical Activity: Beckwith, Kimberly
12805: KIN 347 Historical and Ethical Issues in Physical Culture and Sports: Ozyurtcu, Tolga
12800: KIN 347 Historical and Ethical Issues in Physical Culture and Sports: Ozyurtcu, Tolga
12790: KIN 343 Clinical Evaluation of Athletic Injuries in the Upper Body: Farr, Brian
12785: KIN 342 Clinical Evaluation of Athletic Injuries in the Lower Body: Farr, Brian
12755: KIN 336 Neuromuscular Control: Freedberg, Mike
12750: KIN 335C Motor Learning: Hussain, Sara
12745: KIN 335C Motor Learning: Hussain, Sara
12740: KIN 335C Motor Learning: Hussain, Sara
12735: KIN 335C Motor Learning: Hussain, Sara
12730: KIN 335C Motor Learning: Hussain, Sara
12720: KIN 332 Techniques of Fitness Leadership: Schwartz, Logan
12715: KIN 332 Techniques of Fitness Leadership: Schwartz, Logan
12705: KIN 328C Internship in Sport Management: Bowers, Matthew
12695: KIN 327T Strength and Condition Coaching: Beckwith, Kimberly
12690: KIN 327T Practicum in Disabilities: Griffin, Lisa
12685: KIN 327T Personal Training: Schwartz, Logan
12680: KIN 327T Clinical Exercise Testing: Monaco, Jeff
12640: KIN 327J Fieldwork: Off Campus: Watson, Rachel
12595: KIN 326K Biomechanical Analysis of Movement: Hsiao, Hao-Yuan
12525: KIN 322 Diagnosis and Evaluation of Fitness: Monaco, Jeff
12520: KIN 322 Diagnosis and Evaluation of Fitness: Monaco, Jeff
12515: KIN 322 Diagnosis and Evaluation of Fitness: Monaco, Jeff
12510: KIN 321M Motor Development and Performance: Siddicky, Safeer
12505: KIN 321 Theory of Human Performance: Hatfield, Katelyn
12495: KIN 320 Applied Biomechanics of Human Movement: Beck, Owen
12490: KIN 320 Applied Biomechanics of Human Movement: Beck, Owen
12485: KIN 320 Applied Biomechanics of Human Movement: Beck, Owen
12480: KIN 320 Applied Biomechanics of Human Movement: Beck, Owen
12389: KIN 314 Children's Movement: Naumann, Tracey
12385: KIN 314 Children's Movement: Hamilton, Xiaofen
12380: KIN 312M Management of Physical Activity and Sport Programs: Bowers, Matthew
12375: KIN 312 Sport Industry in America: Jones, Ciera
12370: KIN 312 Care and Prevention of Athletic Injuries: Farr, Brian
12365: KIN 311K Sport Psychology: Gnagy, Erik
12360: KIN 311 Water Safety Instruction and Lifeguard Training: Crowley, Don
12359: KIN 310 Physiological Basis of Conditioning: Kaur, Jasdeep
12355: KIN 310 Physiological Basis of Conditioning: Wojan, Frank
12635: KIN 227J Fieldwork: Off Campus: Watson, Rachel
12590: KIN 226 Advanced Weight Training: Beckwith, Kimberly
12475: KIN 219T Movement Analysis: Team Activities: Rich, Geoff
12470: KIN 219N Advanced Volleyball: Rich, Geoff
12465: KIN 219L Teaching Social Dance: Enge, Nicholas
12460: KIN 219K Introduction to Athletic Training: Anderson, Bethany
12455: KIN 119 Social Dance: Follows: Enge, Nicholas
12450: KIN 119 Social Dance: Follows: Enge, Nicholas
12445: KIN 119 Social Dance: Follows: Enge, Nicholas
12440: KIN 119 Beginning Social Dance: Follows: Enge, Nicholas
12435: KIN 119 Social Dance: Leads: Enge, Nicholas
12430: KIN 119 Social Dance: Leads: Enge, Nicholas
12425: KIN 119 Conditioning: Beckwith, Kimberly
12420: KIN 119 Swimming: Crowley, Don
12415: KIN 119 Swimming: Crowley, Don
12410: KIN 119 Swimming: Crowley, Don
12405: KIN 119 Swimming: Crowley, Don
12400: KIN 119 Swimming: Crowley, Don
12395: KIN 119 Movement Competence: Bartholomew, John
12390: KIN 119 Movement Competence: Tanaka, Hirofumi
33330: KOR 612 Accelerated Second-Year Korean: McCoy-Bae, Alice
33325: KOR 607 First-Year Korean II: Kim, Mina
33320: KOR 607 First-Year Korean II: Kim, Mina
33315: KOR 607 First-Year Korean II: Kim, Eun joo
33310: KOR 607 First-Year Korean II: Kim, Eun joo
33350: KOR 330 Topics in Advanced Korean: Kim, Eun joo
33345: KOR 320L Third-Year Korean II: McCoy-Bae, Alice
33340: KOR 312L Second-Year Korean II: McCoy-Bae, Alice
33335: KOR 312L Second-Year Korean II: Kim, Mina
30754: L A 620 Internship: Gutierrez, Denise
30785: L A 340 Leadership and Urban Engagement: Brown, Laura
30775: L A 329 International Learning Seminars: Zuniga, Julie
30755: L A 320J Jewish Studies Internship: Seriff, Suzanne
30750: L A 320 Internship: Gutierrez, Denise
30745: L A 320 Internship: Gutierrez, Denise
30735: L A 119 International Learning Seminars: Buskirk, Ruth
30730: L A 119 International Learning Seminars: Hoelscher, Steven
30729: L A 119 International Learning Seminars: Evans, Rhonda
30724: L A 119 International Learning Seminars: Gulbas, Lauren
30720: L A 117 Strategies in Critical Thinking for Success: Burnett, Benjamin
30715: L A 113P Topics in Peer Mentoring: Campos, Emmet
30710: L A 110 Internship: Gutierrez, Denise
30705: L A 104R Civic Engagement and Civic Responsibility: Bowles, Carlos
30675: L A 101M Liberal Arts to Career: Von Liski, Caitlin
30714: L A 011 Internship Experience: Howell, Jeramy
30704: L A 002P Path to Admission through Co-Enrollment (PACE) Workshop: Bui, Christina
30703: L A 002P Path to Admission through Co-Enrollment (PACE) Workshop: Schmitt, Jasmine Rose
30702: L A 002P Path to Admission through Co-Enrollment (PACE) Workshop: Schmitt, Jasmine Rose
30945: LAH 351W Hitler, Nazism, and World War II: Crew, David
30940: LAH 351S Interpreting Black Rage: Jones, Brandon
30935: LAH 351R Social Inequality and Health in the United States: Musick, Marc
30930: LAH 351O Data Analytics In Contemporary Society: Freels, Jeffrey
30929: LAH 351J Regime Perspectives on American Politics: Tulis, Jeffrey
30920: LAH 351G Reacting to Revolutionary Ideas: Mayhew, Linda
30915: LAH 351D Ethical Issues in Medicine and Society: Brown, Virginia
30910: LAH 350 Treasure Hunt Archival Research: Lang, Elon
30905: LAH 350 Sicily: Myth, Reality, and Mafia: Carter, Daniela
30900: LAH 350 The Paper Chase: Law School and the Life of the Law: Levy, Mark
30895: LAH 350 The Human Place in Nature: Turner, Matt
30890: LAH 350 Topics in Language and Literature: 1940-Present: Bruster, Douglas
30885: LAH 350 Topics in Language and Literature: 1630 to 1830: Barchas, Janine
30880: LAH 350 Topics in Diverse Perspectives: Kafer, Alison
30875: LAH 350 Topics in the Liberal Arts: Lamson, Brandon
30869: LAH 350 Ernest Hemingway: Gingrich, Brian
30855: LAH 305 Reacting to the Past: Casey, Julie
30850: LAH 305 Reacting to the Past: Lang, Elon
30845: LAH 104H Professionalization and Career Development: Oldham, Tatem
30840: LAH 103H The Ideas of Civic Engagement: Musick, Marc
01680: LAR 696 Advanced Design: Coker, Coleman
01670: LAR 695 Landscape Architecture Design Studio IV: Averitt, Michael
01665: LAR 388L History and Theories of Landscape Architecture II: Benes, Miroslava
01650: LAR 388 Topics in Landscape Architecture History and Theory: Haettasch, Martin
01649: LAR 388 Topics in Landscape Architecture History and Theory: Benes, Miroslava
01645: LAR 388 Topics in Architectural Theory: Brown, Todd
01640: LAR 388 Topics in Interior Design Theory and Criticism: Koko, Tekena
01635: LAR 388 Inside Utopia: Feliz arrizabalaga, Nerea
01625: LAR 386 Professional Practice: Jennings, Richard
01620: LAR 385M Design Methods: Shearer, Allan
01615: LAR 385L Technology Workshop II: Averitt, Michael
01614: LAR 385 Topics in Natural Systems: Bright, Michelle
01610: LAR 385 Sustainable Land Use Planning: Lieberknecht, Katherine
01605: LAR 385 Sustainable Architectural Design: Felkner, Juliana
01595: LAR 385 Disasters and Resilience: Planning and Response: Paterson, Robert
01594: LAR 385 Topics in Architectural Theory: Salcedo Ortiz, Juana
01593: LAR 385 Environment and Natural Resources: Paterson, Robert
01588: LAR 381S Advanced Topics in Visual Communication: Lickwar, Phoebe
01587: LAR 381S Reality Capture for Architecture: Stepnoski, Robert
01580: LAR 381 Visual Communication I: Hansen, Margaret
01570: LAR 342L History and Theories of Landscape Architecture II: Benes, Miroslava
39630: LAS 392S Topics in Hispanic Literature, Culture, Civilization, and Linguistics: Pineda, Adela
39619: LAS 381 Topics in Latin American and Latinx Art: Flaherty, George
39610: LAS 381 Topics in Iberian and Latin American Literatures and Cultures: Portuguese: Roncador, Sonia
39605: LAS 381 Topics in Iberian and Latin American Literatures and Cultures: Spanish: McDonough, Kelly
39600: LAS 381 Topics in Iberian and Latin American Linguistics: Sessarego, Sandro
39585: LAS 378 Capstone Course in Latin American Studies: Zazueta, Maria Del pilar
39580: LAS 370S Introduction to Literatures and Cultures: Sutherland-Meier, Madelin
39575: LAS 370S Introduction to Literatures and Cultures: Reed, Cory
39570: LAS 370S Introduction to Literatures and Cultures: Dominguez-Ruvalcaba, Hector
39565: LAS 370S Introduction to Literatures and Cultures: Reed, Cory
39560: LAS 366 Urban Slavery in the Americas: Canizares, Jorge
39555: LAS 366 Modern Brazil: Garfield, Seth
39550: LAS 366 Modern Latin America: Soriano, Cristina
39549: LAS 366 Colonial Latin America: Soriano, Cristina
39545: LAS 337T The Politics of Mexico: Greene, Kenneth
39540: LAS 337S Latino Politics: Roman, Marcel
39535: LAS 337R The Politics of Development in Latin America: Madrid, Raul
39530: LAS 337P International Politics of Latin America: Weyland, Kurt
39525: LAS 337M Introduction to Latin American Government and Politics: Madrid, Raul
39515: LAS 328 Mediascapes: Literature and Media in the Caribbean: Arroyo Martinez, Jossianna
39510: LAS 327 Contemporary Latin American Art: Nelson, Adele
39490: LAS 326 Music of Latin America: Moore, Robin
39485: LAS 326 Music of Latin America: Moore, Robin
39480: LAS 326 The Music of the Americas: Fogelquist, Monica
39475: LAS 325 Consumption in Latin America: Fridman, Daniel
39474: LAS 325 Topics in Latin American Sociology: Rossetto, Irene
39465: LAS 322L Empires: Aztec and Spanish: Rodriguez, Enrique
39460: LAS 322 Journalism and Press Freedom in Latin America: Alves, Rosental
39455: LAS 319 Geography of Latin America: Arima, Eugenio
39450: LAS 310D Early Mesoamerican Religions: Matsumoto, Mallory
34115: LAT 511K Accelerated Intermediate Latin: Warren, Ethan
34110: LAT 507 First-Year Latin II: Coleman, Javal
34105: LAT 507 First-Year Latin II: Adramerinas, Zafeirios
34100: LAT 507 First-Year Latin II: Anderson, Jared
34095: LAT 506 First-Year Latin I: Wasta Werner, William
34090: LAT 506 First-Year Latin I: Taylor, Rabun
34155: LAT 398T Supervised Teaching in Latin: Gulizio, Joann
34133: LAT 365 Epyllion and Epos: Adams, Elizabeth
34125: LAT 323 Battle Scenes in Roman Literature: Lushkov, Ayelet
34120: LAT 322 Advanced Latin I: Pluta, Kevin
28935: LAW 383Q Restorative Justice: Busch-Armendariz, Noel
03240: LEB 380 Legal and Ethical Environment of Accounting: Jue, Stephanie
03235: LEB 334M Healthcare Law and Policy: Kirsch, Lisa
03230: LEB 323H Business Law and Ethics: Honors: Meakin, Christopher
03225: LEB 323H Business Law and Ethics: Honors: Jue, Stephanie
03224: LEB 323 Business Law and Ethics: Bredeson, Dean
03220: LEB 323 Business Law and Ethics: Jue, Stephanie
03215: LEB 323 Business Law and Ethics: Quintanilla, David
03205: LEB 323 Business Law and Ethics: Pedersen, Frances
03200: LEB 323 Business Law and Ethics: Pedersen, Frances
03195: LEB 323 Business Law and Ethics: Jue, Stephanie
03190: LEB 323 Business Law and Ethics: Murray, Paula
03185: LEB 323 Business Law and Ethics: Pedersen, Frances
03180: LEB 320F Foundations of Business Law and Ethics: Bredeson, Dean
03175: LEB 320F Foundations of Business Law and Ethics: Quintanilla, David
03170: LEB 320F Foundations of Business Law and Ethics: Quintanilla, David
03165: LEB 320F Foundations of Business Law and Ethics: Quintanilla, David
03160: LEB 320F Foundations of Business Law and Ethics: Quintanilla, David
03155: LEB 320F Foundations of Business Law and Ethics: Quintanilla, David
39930: LIN 373N Machine Learning Toolbox for Text Analysis: Li, Junyi
39925: LIN 373L American Indian Languages and Cultures: Webster, Anthony
39920: LIN 373D African American Language: Hinrichs, Lars
39915: LIN 373 Topics in Linguistics and Related Disciplines: Deo, Ashwini
39910: LIN 372L Syntax and Semantics: The Structure and Meaning of Utterances: Beavers, John
39905: LIN 372K Sound Patterns: From Sound to Word: Myers, Scott
39900: LIN 365 Bias: Beaver, David
39890: LIN 350C Language and the Brain: Llanos Lucas, Fernando
39885: LIN 350 Analyzing Text Data: A Statistics Toolkit for Linguists: Erk, Katrin
39880: LIN 350 Language, Cognition and Rhythm: Crowhurst, Megan
39875: LIN 350 Special Topics in the Study of Language: Wechsler, Stephen
39870: LIN 350 Special Topics in the Study of Language: Llanos Lucas, Fernando
39865: LIN 345 Language Change and Language Variation: Epps, Patience
39860: LIN 344K Phonetics: The Production and Perception of Speech Sounds: Smiljanic, Rajka
39855: LIN 323L English as a World Language: Garnier, Marie
39850: LIN 315 Speech Science: Wang, Jun
39849: LIN 312C Culture and Communication: Handman, Courtney
39848: LIN 312C Culture and Communication: Handman, Courtney
39847: LIN 312C Culture and Communication: Handman, Courtney
39846: LIN 312C Culture and Communication: Handman, Courtney
39844: LIN 312C Culture and Communication: Handman, Courtney
39843: LIN 312C Culture and Communication: Handman, Courtney
39842: LIN 312C Culture and Communication: Handman, Courtney
39841: LIN 312C Culture and Communication: Handman, Courtney
39845: LIN 306 Introduction to the Study of Language: Denlinger, Kristin
39840: LIN 306 Introduction to the Study of Language: Joyce, Taylor
39835: LIN 306 Introduction to the Study of Language: Park, Se Yeon
39830: LIN 306 Introduction to the Study of Language: Hamp, Barrett
39825: LIN 306 Introduction to the Study of Language: Wheeler, Paige
54655: M   427L Advanced Calculus for Applications II: Blazek, Kirk
54645: M   427L Advanced Calculus for Applications II: Vaughan, Mary
54640: M   427L Advanced Calculus for Applications II: Blazek, Kirk
54635: M   427J Differential Equations with Linear Algebra: Staron, Eric
54630: M   427J Differential Equations with Linear Algebra: Szczekutowicz, Anna
54620: M   427J Differential Equations with Linear Algebra: Blazek, Kirk
54610: M   427J Differential Equations with Linear Algebra: Staron, Eric
54605: M   427J Differential Equations with Linear Algebra: Meth, John
54600: M   427J Differential Equations with Linear Algebra: Szczekutowicz, Anna
54595: M   427J Differential Equations with Linear Algebra: Meth, John
54590: M   427J Differential Equations with Linear Algebra: Beckner, William
54485: M   408S Integral Calculus for Science: Villafuerte Altuzar, Laura
54475: M   408S Integral Calculus for Science: Villafuerte Altuzar, Laura
54465: M   408R Differential and Integral Calculus for the Sciences: Wolesensky, William
54460: M   408Q Differential and Integral Calculus for Business: Kidwell, Keenan
54455: M   408Q Differential and Integral Calculus for Business: Kidwell, Keenan
54450: M   408Q Differential and Integral Calculus for Business: Kidwell, Keenan
54445: M   408Q Differential and Integral Calculus for Business: Kidwell, Keenan
54423: M   408N Differential Calculus for Science: Mills, Charles
54385: M   408L Integral Calculus: Wolesensky, William
54375: M   408L Integral Calculus: Seeger, Benjamin
54355: M   408K Differential Calculus: Craig, Tara
54285: M   408D Sequences, Series, and Multivariable Calculus: Gonzalez, Oscar
54275: M   408D Sequences, Series, and Multivariable Calculus: Cepparo, Gustavo
54255: M   408D Sequences, Series, and Multivariable Calculus: Wilber, Heather
54245: M   408D Sequences, Series, and Multivariable Calculus: Martines, Theresa
54225: M   408D Sequences, Series, and Multivariable Calculus: Martines, Theresa
54215: M   408D Sequences, Series, and Multivariable Calculus: Cepparo, Gustavo
54185: M   408C Differential and Integral Calculus: Stefanich, German
55140: M   393C Topics in Applied Mathematics: Maggi, Francesco
55025: M   378K Introduction to Mathematical Statistics: Maxwell, Mark
55020: M   378K Introduction to Mathematical Statistics: Nibert, Joel
55015: M   375T Topics in Mathematics: Cepparo, Gustavo
54995: M   375T Topics in Mathematics: Daniels, Mark
54965: M   374M Mathematical Modeling in Science and Engineering: Gonzalez, Oscar
54960: M   373L Algebraic Structures II: Siebert, Bernd
54940: M   368K Numerical Methods for Applications: Pencheva, Gergina
54935: M   367L Topology II: Gordon, Cameron
54925: M   365G Curves and Surfaces: Bowen, Lewis
54920: M   365D Real Analysis II: Beckner, William
54915: M   365C Real Analysis I: Kidwell, Keenan
54910: M   365C Real Analysis I: Jushchenko, Kate
54900: M   362M Introduction to Stochastic Processes: Wilkens, Amanda
54895: M   362K Probability I: Maxwell, Mark
54890: M   362K Probability I: Clark, David
54885: M   362K Probability I: Shriver, Christopher
54880: M   362K Probability I: Clark, David
54875: M   362K Probability I: Sathasivan, Kanthimathi
54870: M   362K Probability I: Wu, Guo-Jhen
54865: M   361K Introduction to Real Analysis: Daniels, Mark
54855: M   361K Introduction to Real Analysis: Gualdani, Maria Pia
54850: M   361K Introduction to Real Analysis: Villafuerte Altuzar, Laura
54845: M   361 Theory of Functions of a Complex Variable: Patrizi, Stefania
54840: M   361 Theory of Functions of a Complex Variable: Radin, Charles
54835: M   358K Applied Statistics: Nibert, Joel
